_id,ano,mes,avaliador,vistoria_data,vistoria_risco,vistoria_localidade,vistoria_rpa_codigo,vistoria_microrregiao,vistoria_setor,processo_numero
372,2013,12-dezembro,Engenheiro - Área Morro,2013-12-24T10:16:05,Não informado,ALTO DO EUCALIPTO,3,3.2,3-NOROESTE,8018607113
373,2013,12-dezembro,Engenheiro - Área Morro,2013-12-19T11:55:54,R3 Alto,LAGOA ENCANTADA,6,6.2,6-SUL,8018391913
374,2013,12-dezembro,Engenheiro - Área Morro,2013-12-04T13:40:58,R3 Alto,JORDÃO ALTO,6,6.2,6-SUL,8012762513
375,2013,12-dezembro,Engenheiro - Área Morro,2013-12-24T09:08:06,R2 Médio,ALTO N S DE FATIMA,3,3.2,3-NOROESTE,8018725413
376,2013,12-dezembro,Engenheiro - Área Morro,2013-12-27T09:34:06,Não informado,JARDIM SAO PAULO,5,5.3,5-SUDOESTE,8018856113
377,2013,12-dezembro,Engenheiro - Área Morro,2013-12-10T09:11:32,R3 Alto,TRES CARNEIROS,6,6.2,6-SUL,8017919013
378,2013,12-dezembro,Engenheiro - Área Morro,2013-12-05T14:28:26,R3 Alto,JORDÃO BAIXO,6,6.2,6-SUL,8014324513
379,2013,12-dezembro,Engenheiro - Área Morro,2013-12-24T09:23:54,Não informado,JARDIM PETROPOLIS,4,4.3,4-NORDESTE,8018776813
380,2013,12-dezembro,Engenheiro - Área Morro,2013-12-04T14:22:10,R3 Alto,JORDÃO ALTO,6,6.2,6-SUL,8012760213
381,2013,12-dezembro,Engenheiro - Área Morro,2013-12-12T14:10:32,R3 Alto,TRES CARNEIROS BAIXO,6,6.3,6-SUL,8018393113
382,2013,12-dezembro,Engenheiro - Área Morro,2013-12-13T06:54:38,R3 Alto,CORREGO DA AREIA,3,3.3,3-NOROESTE,8017087413
383,2013,12-dezembro,Engenheiro - Área Morro,2013-12-13T13:25:54,Não informado,UR 12,6,6.2,6-SUL,8018368713
384,2013,12-dezembro,Engenheiro - Área Morro,2013-12-23T11:09:29,R3 Alto,UR-2,6,6.2,6-SUL,8017759213
385,2013,12-dezembro,Engenheiro - Área Morro,2013-12-26T09:07:01,Não informado,JORDÃO BAIXO,6,6.2,6-SUL,8010347013
386,2013,12-dezembro,Engenheiro - Área Morro,2013-12-12T16:45:26,R2 Médio,ALTO STA. HELENA,3,3.3,3-NOROESTE,8016055113
387,2013,12-dezembro,Engenheiro - Área Morro,2013-12-22T15:14:49,R3 Alto,CORREGO DO DEODATO,2,2.2,2-NORTE,8018845013
388,2013,12-dezembro,Engenheiro - Área Morro,2013-12-23T12:20:53,R3 Alto,JARDIM MONTE VERDE,6,6.2,6-SUL,8018491313
389,2013,12-dezembro,Engenheiro - Área Morro,2013-12-18T09:20:15,R3 Alto,Lagoa Encantada,6,6.2,6-SUL,8017900713
390,2013,12-dezembro,Engenheiro - Área Morro,2013-12-24T09:32:38,Não informado,corrego do butijao,3,3.2,3-NOROESTE,8018794613
391,2013,12-dezembro,Engenheiro - Área Morro,2013-12-27T08:52:15,R2 Médio,BEBERIBE,2,2.3,2-NORTE,8017879813
392,2013,12-dezembro,Engenheiro - Área Morro,2013-12-02T15:10:00,R3 Alto,JARDIM TELESOPOLIS,4,4.3,4-NORDESTE,8001826713
393,2013,12-dezembro,Engenheiro - Área Morro,2013-12-11T15:32:31,R3 Alto,UR 5,6,6.2,6-SUL,8018193213
394,2013,12-dezembro,Engenheiro - Área Morro,2013-12-11T09:37:29,R3 Alto,UR-12,6,6.2,6-SUL,8018264713
395,2013,12-dezembro,Engenheiro - Área Morro,2013-12-19T09:16:31,R2 Médio,ALTO DO CEU,2,2.3,2-NORTE,8012901513
396,2013,12-dezembro,Engenheiro - Área Morro,2013-12-13T08:11:54,Não informado,VASCO DA GAMA,3,3.2,3-NOROESTE,8018073713
397,2013,12-dezembro,Engenheiro - Área Morro,2013-12-24T11:07:24,R3 Alto,UR 7/ JARDIM TERESÓPOLIS I,4,4.3,4-NORDESTE,8018195513
398,2013,12-dezembro,Engenheiro - Área Morro,2013-12-26T11:54:23,R3 Alto,UR 03,6,6.2,6-SUL,8018933613
399,2013,12-dezembro,Engenheiro - Área Morro,2013-12-04T14:55:09,R3 Alto,JORDÃO ALTO,6,6.2,6-SUL,8012759413
400,2013,12-dezembro,Engenheiro - Área Morro,2013-12-26T14:39:04,R3 Alto,JARDIM TERESOPOLES II,4,4.3,4-NORDESTE,8018598213
401,2013,12-dezembro,Engenheiro - Área Morro,2013-12-04T14:52:14,R3 Alto,JORDÃO ALTO,6,6.2,6-SUL,8012757113
402,2013,12-dezembro,Engenheiro - Área Morro,2013-12-02T09:57:15,R3 Alto,CORREGO DO EUCALIPTO,3,3.3,3-NOROESTE,8016946313
403,2013,12-dezembro,Engenheiro - Área Morro,2013-12-17T10:10:21,R4 Muito Alto,ALTO DA JAQUEIRA,6,6.2,6-SUL,8017716113
404,2013,12-dezembro,Engenheiro - Área Morro,2013-12-02T15:12:24,R3 Alto,JARDIM TERESÓPOLIS II,4,4.3,4-NORDESTE,8017636813
405,2013,12-dezembro,Engenheiro - Área Morro,2013-12-13T13:42:50,R3 Alto,TRES CARNEIROS,6,6.3,6-SUL,8018437913
406,2013,12-dezembro,Engenheiro - Área Morro,2013-12-11T09:41:59,R3 Alto,TRES CARNEIROS,6,6.2,6-SUL,8017917713
407,2013,12-dezembro,Engenheiro - Área Morro,2013-12-13T13:40:18,Não informado,IBURA DE BAIXO,6,6.2,6-SUL,8018413213
408,2013,12-dezembro,Engenheiro - Área Morro,2013-12-04T14:42:08,Não informado,JORDÃO ALTO,6,6.2,6-SUL,8012758813
409,2013,12-dezembro,Engenheiro - Área Morro,2013-12-13T08:02:43,R3 Alto,ALTO SANTA HELENA,3,3.3,3-NOROESTE,8017904213
410,2013,12-dezembro,Engenheiro - Área Morro,2013-12-26T09:07:55,Não informado,JORDAO ALTO,6,6.2,6-SUL,8010439213
411,2013,12-dezembro,Engenheiro - Área Morro,2013-12-22T14:55:02,R2 Médio,corrego deodato,2,2.2,2-NORTE,8018861513
412,2013,12-dezembro,Engenheiro - Área Morro,2013-12-11T09:23:01,R2 Médio,TRES CARNEIROS ALTO,6,6.2,6-SUL,8018269913
413,2013,12-dezembro,Engenheiro - Área Morro,2013-12-23T13:19:21,R3 Alto,TOTO,5,5.3,5-SUDOESTE,8018551613
414,2013,12-dezembro,Engenheiro - Área Morro,2013-12-17T14:27:14,R3 Alto,UR-05,6,6.2,6-SUL,8018463013
415,2013,12-dezembro,Engenheiro - Área Morro,2013-12-04T14:40:04,R3 Alto,JORDÃO ALTO,6,6.2,6-SUL,8012756513
416,2013,12-dezembro,Engenheiro - Área Morro,2013-12-26T08:57:15,R2 Médio,corrego do eucalipto,3,3.3,3-NOROESTE,8018907513
417,2013,12-dezembro,Engenheiro - Área Morro,2013-12-23T11:50:46,R3 Alto,jardim monte verde,6,6.2,6-SUL,8018321013
418,2013,12-dezembro,Engenheiro - Área Morro,2013-12-10T11:33:38,Não informado,OLHO D'AGUA,3,3.3,3-NOROESTE,8017620413
419,2013,12-dezembro,Engenheiro - Área Morro,2013-12-26T14:26:32,R3 Alto,VARZEA,4,4.3,4-NORDESTE,8002269413
420,2013,12-dezembro,Engenheiro - Área Morro,2013-12-11T10:12:07,R3 Alto,TRÊS CARNEIROS,6,6.2,6-SUL,8018306113
421,2013,12-dezembro,Engenheiro - Área Morro,2013-12-26T09:08:46,Não informado,LAGOA ENCANTADA,6,6.2,6-SUL,8010436313
422,2013,12-dezembro,Engenheiro - Área Morro,2013-12-24T10:35:31,R3 Alto,VARZEA,4,4.3,4-NORDESTE,8018736613
423,2013,12-dezembro,Engenheiro - Área Morro,2013-12-27T08:31:48,R3 Alto,ALTO ANTONIO FELIX,3,3.3,3-NOROESTE,8018986213
424,2013,12-dezembro,Engenheiro - Área Morro,2013-12-04T13:49:56,R3 Alto,JORDÃO ALTO,6,6.2,6-SUL,8012753613
425,2013,12-dezembro,Engenheiro - Área Morro,2013-12-18T10:06:22,R3 Alto,Lagoa Encantada,6,6.2,6-SUL,8017896013
426,2013,12-dezembro,Engenheiro - Área Morro,2013-12-05T14:07:55,R3 Alto,VILA SESI,6,6.2,6-SUL,8015049813
427,2013,12-dezembro,Engenheiro - Área Morro,2013-12-13T13:23:50,R3 Alto,UR 12,6,6.3,6-SUL,8018351713
428,2013,12-dezembro,Engenheiro - Área Morro,2013-12-13T07:48:49,R3 Alto,ALTO DO EUCALIPTO,3,3.2,3-NOROESTE,8018109113
429,2013,12-dezembro,Engenheiro - Área Morro,2013-12-26T08:50:20,R3 Alto,JORDAO ALTO,6,6.2,6-SUL,8018719413
430,2013,12-dezembro,Engenheiro - Área Morro,2013-12-26T12:21:20,R1 Baixo,UR3,6,6.2,6-SUL,8018749013
431,2013,12-dezembro,Engenheiro - Área Morro,2013-12-18T10:23:16,R3 Alto,Lagoa Encantada,6,6.2,6-SUL,8017895313
432,2013,12-dezembro,Engenheiro - Área Morro,2013-12-04T13:04:05,R3 Alto,JORDÃO ALTO,6,6.2,6-SUL,8012802713
433,2013,12-dezembro,Engenheiro - Área Morro,2013-12-12T10:40:11,R3 Alto,ALTO SANTA TEREZINHA,2,2.2,2-NORTE,8018108513
434,2013,12-dezembro,Engenheiro - Área Morro,2013-12-09T09:31:35,Não informado,ibura de baixo,6,6.2,6-SUL,8017929513
435,2013,12-dezembro,Engenheiro - Área Morro,2013-12-26T15:09:42,R3 Alto,VILA DOS BANCARIOS,5,5.3,5-SUDOESTE,8018573013
436,2013,12-dezembro,Engenheiro - Área Morro,2013-12-06T11:47:13,R1 Baixo,jardim monte verde,6,6.2,6-SUL,8002325113
437,2013,12-dezembro,Engenheiro - Área Morro,2013-12-13T07:18:41,R2 Médio,VASCO DA GAMA,3,3.2,3-NOROESTE,8018071413
438,2013,12-dezembro,Engenheiro - Área Morro,2013-12-26T14:45:54,Não informado,UR07,4,4.3,4-NORDESTE,8017196813
439,2013,12-dezembro,Engenheiro - Área Morro,2013-12-10T10:53:44,R3 Alto,Cgo do Deadema,3,3.3,3-NOROESTE,8017675313
440,2013,12-dezembro,Engenheiro - Área Morro,2013-12-11T10:49:25,R3 Alto,UR-12,6,6.2,6-SUL,8018267613
441,2013,12-dezembro,Engenheiro - Área Morro,2013-12-02T13:00:38,R3 Alto,"IBURA DE BAIXO, VILA DO SESI",6,6.2,6-SUL,8017334113
442,2013,12-dezembro,Engenheiro - Área Morro,2013-12-05T13:51:10,R3 Alto,JORDÃO ALTO,6,6.2,6-SUL,8012754213
443,2013,12-dezembro,Engenheiro - Área Morro,2013-12-02T11:15:38,R3 Alto,CORREGO DO CARUÁ,3,3.2,3-NOROESTE,8017143113
444,2013,12-dezembro,Engenheiro - Área Morro,2013-12-18T09:31:52,R4 Muito Alto,Lagoa Encantada,6,6.2,6-SUL,8017899913
445,2013,12-dezembro,Engenheiro - Área Morro,2013-12-26T09:51:35,R3 Alto,LAGOA ENCANTADA,6,6.2,6-SUL,8018852613
446,2013,12-dezembro,Engenheiro - Área Morro,2013-12-02T15:16:43,R3 Alto,"UR-07, JARDIM TERESÓPOLIS I",4,4.3,4-NORDESTE,8017822613
447,2013,12-dezembro,Engenheiro - Área Morro,2013-12-10T11:15:27,R1 Baixo,VASCO DA GAMA,3,3.2,3-NOROESTE,8017365413
448,2013,12-dezembro,Engenheiro - Área Morro,2013-12-22T15:18:16,R2 Médio,corrego do abdias,2,2.3,2-NORTE,8018106213
449,2013,12-dezembro,Engenheiro - Área Morro,2013-12-12T14:57:11,R3 Alto,TRÊS CARNEIROS BAIXO,6,6.2,6-SUL,8018435613
450,2013,12-dezembro,Engenheiro - Área Morro,2013-12-22T15:02:50,R2 Médio,BOMBA DO HEMETERIO,2,2.2,2-NORTE,8018710713
451,2013,12-dezembro,Engenheiro - Área Morro,2013-12-09T10:42:45,R3 Alto,JORDAO ALTO,6,6.2,6-SUL,8018202113
452,2013,12-dezembro,Engenheiro - Área Morro,2013-12-02T08:07:18,R1 Baixo,ALTO DO EUCALIPTO,3,3.2,3-NOROESTE,8015379813
453,2013,12-dezembro,Engenheiro - Área Morro,2013-12-13T11:56:04,R3 Alto,JORDAO BAIXO,6,6.2,6-SUL,8018235713
454,2013,12-dezembro,Engenheiro - Área Morro,2013-12-09T10:25:43,R3 Alto,JORDAO BAIXO,6,6.2,6-SUL,8017906513
455,2013,12-dezembro,Engenheiro - Área Morro,2013-12-30T22:53:33,Não informado,JD. TERESÓPOLIS - ROSA SELVAGEM,4,4.3,4-NORDESTE,8010364213
456,2013,12-dezembro,Engenheiro - Área Morro,2013-12-12T16:03:30,R3 Alto,ALTO JARDIM PROGRESSO,3,3.3,3-NOROESTE,8018015713
457,2013,12-dezembro,Engenheiro - Área Morro,2013-12-12T08:40:14,R3 Alto,ALTO DO EUCALIPTO,3,3.2,3-NOROESTE,8017661213
458,2013,12-dezembro,Engenheiro - Área Morro,2013-12-18T09:13:49,R3 Alto,Lagoa Encantada,6,6.2,6-SUL,8017937813
459,2013,12-dezembro,Engenheiro - Área Morro,2013-12-30T15:27:39,R3 Alto,JARDIM PETROPÓLIS,4,4.3,4-NORDESTE,8002037613
460,2013,12-dezembro,Engenheiro - Área Morro,2013-12-02T10:13:02,Não informado,ALTO DO EUCALIPTO,3,3.2,3-NOROESTE,8016519813
461,2013,12-dezembro,Engenheiro - Área Morro,2013-12-18T10:31:57,R3 Alto,Lagoa Encantada,6,6.2,6-SUL,8017977013
462,2013,12-dezembro,Engenheiro - Área Morro,2013-12-10T07:59:48,Não informado,CGO DO BUTIJAO,3,3.2,3-NOROESTE,8014047113
463,2013,12-dezembro,Engenheiro - Área Morro,2013-12-30T22:54:08,Não informado,JARDIM TELESOPOLIS,4,4.3,4-NORDESTE,8003037013
464,2013,12-dezembro,Engenheiro - Área Morro,2013-12-27T09:44:08,Não informado,JARDIM MONTE VERDE,6,6.2,6-SUL,8018804113
465,2013,12-dezembro,Engenheiro - Área Morro,2013-12-26T11:17:05,R3 Alto,UR-03,6,6.2,6-SUL,8018363513
466,2013,12-dezembro,Engenheiro - Área Morro,2013-12-23T09:35:20,Não informado,VILA DO MOARAMA,5,5.3,5-SUDOESTE,8017656913
467,2013,12-dezembro,Engenheiro - Área Morro,2013-12-03T11:09:18,R2 Médio,CASA AMARELA,3,3.1,3-NOROESTE,8017533413
468,2013,12-dezembro,Engenheiro - Área Morro,2013-12-18T09:56:48,R3 Alto,Lagoa Encantada,6,6.2,6-SUL,8017897613
469,2013,12-dezembro,Engenheiro - Área Morro,2013-12-10T10:00:49,R3 Alto,NOVAS DESCOBERTA,3,3.3,3-NOROESTE,8007231513
470,2013,12-dezembro,Engenheiro - Área Morro,2013-12-09T10:05:51,R3 Alto,JORDAO BAIXO,6,6.2,6-SUL,8017595013
471,2013,12-dezembro,Engenheiro - Área Morro,2013-12-09T09:47:07,R3 Alto,ur 5,6,6.2,6-SUL,8017369013
472,2013,12-dezembro,Engenheiro - Área Morro,2013-12-04T14:32:18,Não informado,JORDÃO ALTO,6,6.2,6-SUL,8012755913
473,2013,12-dezembro,Engenheiro - Área Morro,2013-12-26T12:08:06,R3 Alto,UR 1,6,6.2,6-SUL,8017778713
474,2013,12-dezembro,Engenheiro - Área Morro,2013-12-10T11:10:53,Não informado,ALTO NOSSA SENHORA DE FATIMA,3,3.2,3-NOROESTE,8017289613
475,2013,12-dezembro,Engenheiro - Área Morro,2013-12-10T09:53:21,R3 Alto,TRÊS CARNEIROS,6,6.2,6-SUL,8017911913
476,2013,12-dezembro,Engenheiro - Área Morro,2013-12-10T14:36:03,R3 Alto,ALTO NOSSA SENHORA DE FATIMA,3,3.2,3-NOROESTE,8016567213
477,2013,12-dezembro,Engenheiro - Área Morro,2013-12-10T08:17:01,Não informado,VASCO DA GAMA,3,3.2,3-NOROESTE,8017319213
478,2013,12-dezembro,Engenheiro - Área Morro,2013-12-24T11:05:53,Não informado,Não informada,4,4.3,4-NORDESTE,8017781813
479,2013,12-dezembro,Engenheiro - Área Morro,2013-12-17T15:08:23,R4 Muito Alto,alto da brasileira,3,3.3,3-NOROESTE,8018000013
480,2013,12-dezembro,Engenheiro - Área Morro,2013-12-12T08:09:40,R2 Médio,ALTO JOSE BONIFACIO,3,3.2,3-NOROESTE,8018286013
481,2013,12-dezembro,Engenheiro - Área Morro,2013-12-23T10:20:47,R3 Alto,UR-02,6,6.2,6-SUL,8017764613
482,2013,12-dezembro,Engenheiro - Área Morro,2013-12-04T14:09:08,R3 Alto,JORDÃO ALTO,6,6.2,6-SUL,8012763113
483,2013,12-dezembro,Engenheiro - Área Morro,2013-12-16T09:46:41,R3 Alto,TRÊS CARNEIROS,6,6.2,6-SUL,8017944413
484,2013,12-dezembro,Engenheiro - Área Morro,2013-12-10T10:36:34,R2 Médio,ALTO TREZE DE MAIO,3,3.2,3-NOROESTE,8017850013
485,2013,12-dezembro,Engenheiro - Área Morro,2013-12-19T12:03:03,R3 Alto,LAGOA ENCANTADA,6,6.2,6-SUL,8018535013
486,2013,12-dezembro,Engenheiro - Área Morro,2013-12-17T14:19:05,R3 Alto,JORDAO BAIXO,6,6.2,6-SUL,8018094413
487,2013,12-dezembro,Engenheiro - Área Morro,2013-12-09T10:15:16,R3 Alto,JORDAO BAIXO,6,6.2,6-SUL,8017933213
488,2013,11-novembro,Engenheiro - Área Morro,2013-11-19T08:46:52,R1 Baixo,VASCO DA GAMA,3,3.2,3-NOROESTE,8016370413
489,2013,11-novembro,Engenheiro - Área Morro,2013-11-19T05:48:51,R1 Baixo,BEBERIBE,2,2.3,2-NORTE,8017562413
490,2013,11-novembro,Engenheiro - Área Morro,2013-11-05T15:52:16,R3 Alto,CÓRREGO DO CARROCEIRO,3,3.3,3-NOROESTE,8013886013
491,2013,11-novembro,Engenheiro - Área Morro,2013-11-27T10:45:57,Não informado,lagoa encantada,6,6.3,6-SUL,8017737913
492,2013,11-novembro,Engenheiro - Área Morro,2013-11-06T08:19:03,Não informado,ALTO SO NOIS DOIS,3,3.3,3-NOROESTE,8016769413
493,2013,11-novembro,Engenheiro - Área Morro,2013-11-04T14:23:26,R3 Alto,IBURA DE BAIXO,6,6.2,6-SUL,8017282113
494,2013,11-novembro,Engenheiro - Área Morro,2013-11-11T08:27:11,R2 Médio,ALTO DA BICA,3,3.3,3-NOROESTE,8013980613
495,2013,11-novembro,Engenheiro - Área Morro,2013-11-20T12:25:45,R3 Alto,PANTANAL,6,6.2,6-SUL,8006040113
496,2013,11-novembro,Engenheiro - Área Morro,2013-11-29T10:35:13,R3 Alto,LAGOA ENCANTADA,6,6.2,6-SUL,8017891813
497,2013,11-novembro,Engenheiro - Área Morro,2013-11-22T15:10:49,R3 Alto,JARDIM TERESOPOLIS,4,4.3,4-NORDESTE,8017775813
498,2013,11-novembro,Engenheiro - Área Morro,2013-11-07T10:15:54,R3 Alto,ALTO DO CARROCEIRO,3,3.3,3-NOROESTE,8013437013
499,2013,11-novembro,Engenheiro - Área Morro,2013-11-22T10:16:35,R2 Médio,UR 1,6,6.2,6-SUL,8017436913
500,2013,11-novembro,Engenheiro - Área Morro,2013-11-06T09:58:28,R2 Médio,ALTO DA ESPERANÇA,6,6.2,6-SUL,8016658813
501,2012,12-dezembro,Engenheiro - Área Morro,2012-12-26T11:50:37,R2 Médio,UR 12,6,.,.,8002196912
502,2012,12-dezembro,Engenheiro - Área Morro,2012-12-26T12:05:15,R2 Médio,UR 05,6,.,.,8003586512
503,2012,09-setembro,Engenheiro - Área Morro,2012-09-06T14:16:39,R3 Alto,VILA DOS MILAGRES,6,.,.,8006268412
504,2012,09-setembro,Engenheiro - Área Morro,2012-09-12T15:54:10,R3 Alto,US 10,6,.,.,8005102512
505,2012,09-setembro,Engenheiro - Área Morro,2012-09-06T14:30:34,R3 Alto,UR-03,6,.,.,8005937012
506,2012,09-setembro,Engenheiro - Área Morro,2012-09-24T09:35:57,R2 Médio,UR 12,6,.,.,8003857912
507,2012,08-agosto,Engenheiro - Área Morro,2012-08-21T11:16:05,R3 Alto,UR 04,6,.,.,8002467212
508,2012,07-julho,Engenheiro - Área Morro,2012-07-11T09:54:00,Não informado,ALTO DA JAQUEIRA,6,.,.,8002453112
509,2012,06-junho,Engenheiro - Área Morro,2012-06-27T10:09:00,R2 Médio,3 CARNEIROS,6,.,.,8002464312
510,2012,11-novembro,Engenheiro - Área Morro,2012-11-06T15:54:40,R3 Alto,CGO DO MORCEGO,2,.,.,8003567012
511,2012,05-maio,Engenheiro - Área Morro,2012-05-18T10:39:00,R3 Alto,Linha do Tiro,2,.,.,8002512812
512,2012,10-outubro,Engenheiro - Área Morro,2012-10-19T18:41:34,R2 Médio,ALTO DO ROSARIO,3,.,.,8004117912
513,2012,08-agosto,Engenheiro - Área Morro,2012-08-08T14:29:43,R4 Muito Alto,vila dos milagres,3,.,.,8005044512
514,2012,08-agosto,Engenheiro - Área Morro,2012-08-02T15:32:36,R3 Alto,CÓRREGO MANOEL DAS MENINAS,3,.,.,8004918112
515,2012,08-agosto,Engenheiro - Área Morro,2012-08-10T09:41:36,R3 Alto,ALTO DO REFÚGIO,3,.,.,8005141012
516,2012,07-julho,Engenheiro - Área Morro,2012-07-19T11:13:17,R4 Muito Alto,SÍTIO DOS MACACOS,3,.,.,8004812912
517,2012,07-julho,Engenheiro - Área Morro,2012-07-18T11:01:33,R3 Alto,CÓRREGO DA AREIA,3,.,.,8005143312
518,2012,07-julho,Engenheiro - Área Morro,2012-07-18T15:49:37,R3 Alto,CGO. JOSÉ IDALINO,3,.,.,8008030512
519,2012,07-julho,Engenheiro - Área Morro,2012-07-18T16:00:16,R4 Muito Alto,CGO. JOSÉ IDALINO,3,.,.,8005035612
520,2012,07-julho,Engenheiro - Área Morro,2012-07-09T11:19:00,R3 Alto,CGO. PEDRO DA COCADA,3,.,.,8005033312
521,2012,07-julho,Engenheiro - Área Morro,2012-07-19T10:49:30,R3 Alto,CGO. DA LOURA,3,.,.,8005040012
522,2012,07-julho,Engenheiro - Área Morro,2012-07-26T09:31:50,R3 Alto,ARCA DE NOÉ,3,.,.,8005032712
523,2012,07-julho,Engenheiro - Área Morro,2012-07-18T09:11:21,R3 Alto,CÓRREGO DA AREIA,3,.,.,8005094212
524,2012,06-junho,Engenheiro - Área Morro,2012-06-21T22:09:00,R3 Alto,CGO DO EUCALIPTO,3,.,.,8003621512
525,2013,11-novembro,Engenheiro - Área Morro,2013-11-15T07:28:29,R1 Baixo,ALTO SANTA TEREZINHA,2,2.2,2-NORTE,8017532813
526,2013,11-novembro,Engenheiro - Área Morro,2013-11-04T13:35:56,R2 Médio,PASSARINHO,3,3.3,3-NOROESTE,8015876113
527,2013,11-novembro,Engenheiro - Área Morro,2013-11-04T14:51:55,R3 Alto,PEDRO DA COCADA,3,3.3,3-NOROESTE,8015532013
528,2013,11-novembro,Engenheiro - Área Morro,2013-11-02T07:57:27,R2 Médio,ALTO SANTA TEREZINHA,2,2.2,2-NORTE,8017133613
529,2013,11-novembro,Engenheiro - Área Morro,2013-11-28T12:48:33,R3 Alto,UR-12,6,6.2,6-SUL,8017922013
530,2013,11-novembro,Engenheiro - Área Morro,2013-11-14T11:07:00,R4 Muito Alto,PANTANAL,6,6.2,6-SUL,8016861813
531,2013,11-novembro,Engenheiro - Área Morro,2013-11-27T11:07:56,R2 Médio,UR04,6,6.2,6-SUL,8017424013
532,2013,11-novembro,Engenheiro - Área Morro,2013-11-07T09:58:33,R3 Alto,PASSARINHO,3,3.3,3-NOROESTE,8015787913
533,2013,11-novembro,Engenheiro - Área Morro,2013-11-14T15:23:58,R3 Alto,TRÊS CARNEIROS,6,6.2,6-SUL,8017514013
534,2013,11-novembro,Engenheiro - Área Morro,2013-11-05T15:34:33,R4 Muito Alto,ALTO DO CARROCEIRO,3,3.3,3-NOROESTE,8013496713
535,2013,11-novembro,Engenheiro - Área Morro,2013-11-18T07:50:11,Não informado,CORREGO DO EUCALIPTO,3,3.3,3-NOROESTE,8017353613
536,2013,11-novembro,Engenheiro - Área Morro,2013-11-07T09:54:23,R3 Alto,PASSARINHO,3,3.3,3-NOROESTE,8015797413
537,2013,11-novembro,Engenheiro - Área Morro,2013-11-04T10:07:10,R3 Alto,UR 04,6,6.2,6-SUL,8017148313
538,2013,11-novembro,Engenheiro - Área Morro,2013-11-18T10:30:37,R3 Alto,LAGOA ENCANTADA,6,6.2,6-SUL,8017498413
539,2013,11-novembro,Engenheiro - Área Morro,2013-11-27T13:09:33,R3 Alto,ALTO DO MIRAMAR,2,2.2,2-NORTE,8017796513
540,2013,11-novembro,Engenheiro - Área Morro,2013-11-07T11:22:01,R2 Médio,PASSARINHO,3,3.3,3-NOROESTE,8015884413
541,2013,11-novembro,Engenheiro - Área Morro,2013-11-04T15:09:00,R4 Muito Alto,PEDRO DA COCADA,3,3.3,3-NOROESTE,8015585713
542,2013,11-novembro,Engenheiro - Área Morro,2013-11-11T09:34:39,R3 Alto,CORREGO DO JENIPAPO,3,3.3,3-NOROESTE,8014056013
543,2013,11-novembro,Engenheiro - Área Morro,2013-11-25T14:24:55,R3 Alto,TRÊS CARNEIROS,6,6.2,6-SUL,8017828413
544,2013,11-novembro,Engenheiro - Área Morro,2013-11-05T15:43:28,R3 Alto,ALTO DO CARROCEIRO,3,3.3,3-NOROESTE,8013885313
545,2013,11-novembro,Engenheiro - Área Morro,2013-11-11T09:42:38,R2 Médio,ARCA DE NOÉ,3,3.3,3-NOROESTE,8012954113
546,2013,11-novembro,Engenheiro - Área Morro,2013-11-07T10:20:31,R3 Alto,ALTO DA BICA,3,3.3,3-NOROESTE,8013981213
547,2013,11-novembro,Engenheiro - Área Morro,2013-11-06T09:18:44,R3 Alto,LAGOA ENCANTADA UR 01,6,6.2,6-SUL,8016843013
548,2013,11-novembro,Engenheiro - Área Morro,2013-11-05T09:39:37,R3 Alto,UR04,6,6.2,6-SUL,8017278413
549,2013,11-novembro,Engenheiro - Área Morro,2013-11-11T11:21:11,R2 Médio,ALTO DO RESERVATORIO,3,3.3,3-NOROESTE,8008703813
550,2013,11-novembro,Engenheiro - Área Morro,2013-11-02T08:19:18,R2 Médio,BOMBA DO HEMETERIO,2,2.2,2-NORTE,8017102313
551,2013,11-novembro,Engenheiro - Área Morro,2013-11-11T10:09:40,R3 Alto,LOTEAMENTO JARDIM ELDORADO (SÍTIO DOS MACACOS),3,3.3,3-NOROESTE,8013024813
552,2013,11-novembro,Engenheiro - Área Morro,2013-11-22T15:13:11,Não informado,ur 7,4,4.3,4-NORDESTE,8017111213
553,2013,11-novembro,Engenheiro - Área Morro,2013-11-05T10:26:18,R3 Alto,LAGOA ENCANTADA,6,6.2,6-SUL,8016833413
554,2013,11-novembro,Engenheiro - Área Morro,2013-11-07T10:52:32,R3 Alto,PASSARINHO,3,3.3,3-NOROESTE,8015839913
555,2013,11-novembro,Engenheiro - Área Morro,2013-11-12T08:13:50,R3 Alto,CGO DO EUCALIPTO.,3,3.3,3-NOROESTE,8017100013
556,2013,11-novembro,Engenheiro - Área Morro,2013-11-22T08:33:56,R2 Médio,UR1,6,6.2,6-SUL,8017168413
557,2013,11-novembro,Engenheiro - Área Morro,2013-11-20T12:37:53,Não informado,UR-02,6,6.2,6-SUL,8014002813
558,2013,11-novembro,Engenheiro - Área Morro,2013-11-21T15:02:47,R2 Médio,UR-03,6,6.2,6-SUL,8017615013
559,2013,11-novembro,Engenheiro - Área Morro,2013-11-14T15:14:50,R1 Baixo,CORREGO SAO SEBASTIAO,2,2.2,2-NORTE,8016948613
560,2013,11-novembro,Engenheiro - Área Morro,2013-11-07T10:18:10,R3 Alto,PASSARINHO,3,3.3,3-NOROESTE,8015799713
