Data,Abreu e Lima,Araçoiaba (Granja Cristo Redentor),Cabo,Cabo (Barragem de Gurjaú),Cabo (Barragem de Suape),Camaragibe,Goiana (Itapirema - IPA),Goiana (Usina Maravilha),Goiana - PCD,Igarassu,Igarassu (Bar.Catucá),Igarassu (Usina São José),Ipojuca,Itamaracá,Itapissuma,Jaboatão dos Guararapes,Jaboatão dos Guararapes (Bar.Duas Unas),Olinda,Olinda (Academia Santa Gertrudes),Olinda (Alto da Bondade),Paulista,Recife (Alto da Brasileira),Recife (Lamepe/Itep),Recife (Santo Amaro),Recife (Várzea),Recife - PCD,São Lourenço da Mata (Tapacurá),Cabo (Pirapama),Ipojuca (Porto de Galinhas - IPA),Ipojuca (Suape) - PCD,Jaboatão (Cidade da Copa) - PCD,Moreno,Recife (Codecipe / Santo Amaro),Olinda (Jardim Atlântico)
2011-05-26,8.3,,,1.0,8.6,0.4,0.1,0.7,0.3,1.3,0.0,1.0,3.2,7.8,4.5,0.4,0.0,2.9,3.1,0.0,3.9,0.0,0.4,0.0,0.0,0.0,0.0,,,,,,,
2011-05-27,1.0,,,0.0,0.0,1.1,2.0,0.7,2.3,4.5,0.0,2.0,0.0,7.7,5.9,3.2,0.0,9.8,8.3,2.1,8.6,1.4,2.8,2.7,2.1,2.5,0.0,,,,,,,
2011-05-28,10.7,,,3.0,3.4,0.0,3.5,1.0,3.3,4.4,0.0,0.0,1.8,4.6,0.7,3.2,0.0,2.1,0.0,0.0,6.6,0.0,0.0,5.0,0.0,0.0,0.0,,,,,,,
2011-05-29,42.0,,,2.5,6.6,20.9,3.5,3.0,3.8,8.2,0.8,0.0,12.0,20.0,16.7,4.8,5.0,25.1,34.5,11.9,14.6,6.4,24.0,28.0,25.0,27.8,0.0,,,,,,,
2011-05-30,26.6,,,30.5,45.6,51.2,20.0,29.5,21.0,33.2,19.9,33.0,28.4,7.2,8.3,57.8,70.0,39.1,27.3,41.8,47.7,47.0,44.0,38.4,44.7,39.0,35.2,,,,,,,
2011-06-01,0.0,,,2.5,1.0,5.2,1.7,0.0,1.5,0.4,0.0,1.0,1.4,0.0,0.9,0.5,0.0,0.0,0.2,2.1,0.0,2.9,5.7,0.0,5.9,2.0,0.0,,,,,,,
2011-06-02,0.0,,,1.3,1.8,1.0,0.0,0.6,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,3.0,0.0,0.9,0.0,0.0,0.5,0.0,0.0,0.6,0.0,0.0,,,,,,,
2011-06-03,2.1,,,1.5,0.2,2.4,9.0,3.6,9.3,4.1,0.0,1.2,0.0,1.5,6.9,0.0,3.0,0.0,1.2,4.2,0.0,1.0,1.5,0.0,1.2,2.5,3.2,,,,,,,
2011-06-04,3.2,,,6.2,9.2,34.4,24.0,18.6,24.3,15.2,17.0,15.8,12.6,0.0,19.0,4.7,4.0,21.5,15.5,20.1,15.9,15.0,20.0,11.8,21.0,14.3,8.6,,,,,,,
2011-06-05,2.0,,,0.0,9.2,0.0,0.0,0.0,0.0,0.0,13.8,8.8,16.0,10.0,1.1,0.0,12.0,1.3,5.6,9.3,6.5,16.8,0.0,2.7,0.0,0.0,12.2,,,,,,,
2011-06-06,0.0,,,0.0,0.0,0.0,0.0,19.4,0.3,0.5,0.0,0.0,2.6,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,,,,,,,
2011-06-07,0.6,,,13.0,1.2,0.0,28.3,7.6,31.3,8.2,2.4,2.0,4.2,10.0,6.9,0.0,2.0,1.4,0.7,1.4,1.1,1.6,0.0,0.0,0.6,0.0,3.2,,,,,,,
2011-06-08,1.0,,,1.5,1.0,1.4,4.1,0.0,5.0,2.0,5.2,6.0,6.4,7.8,5.0,4.3,5.0,2.9,0.0,4.5,0.7,10.6,0.0,2.7,6.0,16.3,2.2,,,,,,,
2011-06-09,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,,,,,,,
2011-06-10,4.2,,,4.2,2.2,0.0,12.5,10.6,14.8,6.2,7.0,15.4,11.4,8.2,7.3,0.0,4.0,2.2,1.8,5.2,4.4,1.5,3.1,0.0,3.1,0.5,0.0,,,,,,,
2011-06-11,0.0,,,1.0,0.0,2.1,,0.0,0.5,0.4,0.0,0.0,3.4,0.0,16.3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.5,0.0,0.3,0.3,0.0,,,,,,,
2011-06-12,3.5,,,35.5,0.0,23.8,,23.0,12.5,18.6,0.0,12.6,3.2,7.4,0.0,7.9,28.0,26.5,21.6,29.1,28.1,12.0,20.0,30.0,19.2,22.5,20.2,,,,,,,
2011-06-13,0.0,,,0.0,0.0,0.0,,3.4,0.0,0.2,8.2,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.8,0.0,0.2,0.1,0.0,0.0,0.0,0.0,,,,,,,
2011-06-14,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2011-06-15,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2011-06-16,0.0,,,0.5,0.0,1.8,2.0,0.0,2.0,2.0,1.0,0.5,7.0,0.6,3.4,6.8,0.0,0.4,0.3,1.4,0.0,1.5,6.0,1.7,6.4,3.8,0.0,,,,,,,
2011-06-17,66.0,,,87.0,73.0,66.2,63.4,71.4,70.0,56.3,50.0,51.0,65.4,33.1,57.4,67.0,65.0,82.1,93.0,69.3,58.1,63.0,70.5,87.7,71.6,83.5,62.2,,,,,,,
2011-06-18,5.0,,,14.5,14.4,4.5,14.3,1.8,15.8,7.3,3.2,15.0,20.8,7.3,7.8,6.5,28.0,2.2,3.7,2.5,3.1,15.0,15.2,4.5,14.7,7.3,20.6,,,,,,,
2011-06-19,38.0,,,5.7,14.0,11.2,4.0,1.0,4.5,6.0,1.0,2.6,16.4,5.8,7.5,16.9,5.0,7.7,14.4,9.2,46.9,3.2,11.8,28.8,12.0,24.5,3.5,,,,,,,
2011-06-20,5.5,,,0.0,0.0,0.0,0.0,4.2,0.0,0.0,5.0,3.0,0.0,0.9,1.4,3.6,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,
2011-06-21,7.2,,,9.8,0.0,13.9,7.2,5.6,8.0,11.2,2.8,10.8,11.6,18.6,33.7,20.0,0.0,33.5,40.0,4.5,26.1,,22.0,22.3,22.2,27.5,0.0,,,,,,,
2011-06-22,8.3,,,48.8,48.6,38.2,37.7,15.7,41.0,49.6,32.0,36.0,53.0,40.1,34.9,67.9,78.0,87.5,51.4,80.4,50.1,55.0,65.0,58.1,63.0,50.8,43.2,,,,,,,
2011-06-23,2.6,,,0.2,1.2,1.7,1.8,3.3,1.8,2.1,,3.0,4.6,2.0,1.9,0.5,3.0,2.7,1.1,1.0,5.1,8.7,1.0,1.6,1.4,0.5,0.0,,,,,,,
2011-06-24,2.2,,,10.0,15.0,9.4,4.0,0.0,4.0,3.2,0.0,7.4,7.4,0.0,0.0,5.0,30.0,2.4,2.6,0.5,0.0,2.5,6.5,3.4,7.9,7.0,15.5,,,,,,,
2011-06-25,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2011-06-26,22.8,,,13.7,6.6,18.1,25.0,17.0,29.5,28.0,0.0,6.0,12.8,27.0,32.5,24.4,16.0,40.0,42.1,25.6,39.1,25.1,21.2,32.8,19.4,32.0,3.1,,,,,,,
2011-06-27,7.2,,,0.2,0.0,1.2,0.0,1.5,0.0,10.2,0.0,1.2,1.2,0.3,0.9,1.5,0.0,11.7,0.2,0.7,1.1,7.0,0.0,0.0,0.0,0.3,0.0,,,,,,,
2011-06-28,2.5,,,0.0,0.0,0.0,6.0,17.5,6.3,10.0,2.0,3.2,0.0,10.0,5.7,0.0,0.0,4.9,2.3,0.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2011-06-29,46.4,,,14.5,15.0,13.0,37.7,30.1,48.3,31.2,0.0,10.0,15.4,33.0,40.1,12.4,10.0,19.4,15.5,25.1,23.1,0.0,15.6,32.0,14.2,23.0,8.2,,,,,,,
2011-06-30,31.1,,,0.0,6.4,8.8,20.4,23.5,18.5,28.4,0.0,22.8,8.6,28.1,20.0,9.6,0.0,9.4,4.3,6.2,23.9,0.0,12.5,14.9,12.9,17.3,2.2,,,,,,,
2011-07-01,0.7,,,8.5,4.6,0.0,0.6,10.0,,1.1,0.0,0.0,9.4,0.0,5.7,2.0,0.0,0.6,1.3,2.4,0.9,0.0,1.9,0.4,2.1,0.5,0.0,,,,,,,
2011-07-02,2.3,,,4.2,0.0,5.8,18.0,5.6,,4.6,0.0,4.0,17.2,20.0,16.7,10.3,3.0,3.9,6.7,4.0,2.6,0.0,8.0,4.7,8.4,5.0,6.2,,,,,,,
2011-07-03,32.8,,,30.0,28.2,30.8,16.5,28.9,,28.2,0.0,25.0,27.2,30.0,19.5,13.4,32.0,25.1,12.7,15.4,28.2,0.0,28.3,9.9,28.4,19.3,40.5,,,,,,,
2011-07-04,0.4,,,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,9.0,0.9,0.0,0.0,0.0,0.4,0.9,0.3,0.0,0.0,0.0,10.0,0.0,0.0,0.0,,,,,,,
2011-07-05,0.7,,,0.0,1.0,0.0,2.2,1.9,,0.2,0.0,0.0,1.4,0.8,0.6,1.4,0.0,1.9,2.0,1.5,0.0,1.5,0.8,1.4,1.0,1.5,0.0,,,,,,,
2011-07-06,37.6,,,38.2,50.9,26.5,46.4,70.4,,36.6,28.0,25.6,39.0,48.2,37.7,55.0,28.0,36.8,12.0,25.8,34.1,38.8,45.5,50.9,41.5,53.3,13.4,,,,,,,
2011-07-07,19.5,,,7.0,3.2,5.0,1.8,4.4,1.8,15.2,2.8,1.4,9.6,3.0,13.4,2.3,2.0,4.7,6.9,2.3,16.1,2.3,2.1,4.6,3.2,0.8,7.2,,,,,,,
2011-07-08,0.0,,,2.0,8.6,5.3,1.0,1.4,0.0,1.2,0.0,0.0,7.4,0.5,1.1,7.9,0.0,3.9,16.3,2.2,0.0,8.0,6.3,3.8,5.4,10.3,8.4,,,,,,,
2011-07-09,6.4,,,48.5,9.6,12.5,3.5,21.3,5.8,20.0,0.0,0.0,4.6,6.6,8.7,10.0,10.0,5.9,0.3,8.6,7.1,16.0,24.0,12.3,27.9,31.0,12.1,,,,,,,
2011-07-10,11.1,,,5.0,11.6,6.9,0.1,0.0,0.0,0.0,0.0,0.0,12.2,0.0,0.0,8.2,7.0,0.0,0.0,0.0,0.0,1.7,7.0,0.0,6.8,12.8,0.0,,,,,,,
2011-07-11,21.9,,,10.2,34.0,26.9,24.1,18.3,25.5,21.0,25.8,15.4,8.4,19.2,20.0,5.3,12.0,16.2,21.2,22.1,24.9,20.8,15.0,14.1,18.1,14.3,12.4,,,,,,,
2011-07-12,61.5,,,32.2,24.2,50.5,72.3,42.3,74.5,48.4,64.8,57.0,32.4,41.1,51.9,17.7,35.0,26.5,33.1,11.9,55.1,26.7,37.0,23.6,38.3,32.0,22.1,,,,,,,
2011-07-13,80.0,,,75.0,35.8,32.2,62.9,78.7,75.3,57.8,59.0,53.2,67.6,56.7,62.0,54.6,62.0,56.2,37.4,47.2,54.4,42.3,38.0,35.0,39.0,39.8,39.2,,,,,,,
2011-07-14,6.2,,,9.2,9.4,6.0,3.4,7.0,4.0,6.0,4.2,6.0,3.2,0.0,6.5,2.8,8.0,3.5,2.4,2.4,8.1,7.3,3.0,0.0,3.2,6.8,7.3,,,,,,,
2011-07-15,0.0,,,3.0,1.8,0.0,0.3,0.3,0.0,0.0,0.0,0.0,2.4,2.7,0.0,0.3,0.0,0.0,0.6,0.0,0.0,0.0,0.5,108.3,0.3,0.3,0.0,,,,,,,
2011-07-16,78.6,,,42.0,56.0,67.7,125.8,95.6,125.8,47.2,,50.0,67.6,4.7,53.2,60.0,40.0,97.2,87.1,75.1,80.1,81.0,83.4,115.2,87.9,91.3,29.5,,,,,,,
2011-07-17,157.1,,,58.0,72.0,104.9,135.0,138.0,135.0,134.0,118.4,136.0,76.4,130.7,156.9,,85.0,125.2,103.5,149.9,98.8,129.9,109.7,12.0,111.6,109.0,52.4,,,,,,,
2011-07-18,7.8,,,1.4,3.8,6.4,5.6,28.4,4.0,1.8,5.0,4.0,19.8,17.6,4.2,3.4,4.0,8.8,5.9,3.9,69.4,9.1,2.4,10.1,3.3,7.5,2.2,,,,,,,
2011-07-19,5.1,,,11.7,,5.4,5.1,1.4,4.0,3.3,2.0,3.0,7.2,7.7,5.0,7.5,5.0,5.4,4.5,4.8,4.5,5.1,5.5,8.9,6.2,8.0,3.1,,,,,,,
2011-07-20,9.2,,,3.5,7.4,0.9,0.0,2.2,0.5,1.0,5.8,2.0,11.6,0.6,3.0,6.6,7.0,12.8,11.5,4.5,8.7,4.5,1.0,4.6,0.5,0.0,0.0,,,,,,,
2011-07-21,0.0,,,1.2,0.8,0.0,0.1,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.7,0.7,0.5,0.0,0.0,0.3,3.7,0.6,0.0,0.0,,,,,,,
2011-07-22,1.2,,,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.8,1.0,0.0,2.1,0.5,1.9,1.1,,0.2,0.0,0.6,0.5,0.0,,,,,,,
2011-07-23,1.3,,,0.0,1.0,1.5,0.0,0.8,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.2,0.0,0.0,0.0,1.3,11.5,1.4,0.3,0.0,,,,,,,
2011-07-24,8.2,,,17.5,8.4,9.9,1.8,2.5,4.3,5.0,7.2,0.0,17.4,1.9,4.1,7.1,11.0,6.8,6.5,9.0,5.6,9.5,12.4,0.6,10.9,10.3,6.2,,,,,,,
2011-07-25,0.0,,,5.7,2.6,0.0,3.7,0.5,0.0,3.4,0.2,6.0,2.6,0.8,0.7,0.1,7.0,0.0,0.2,0.0,0.9,3.1,0.0,0.0,0.0,0.0,0.0,,,,,,,
2011-07-26,2.2,,,7.0,1.2,2.2,0.2,0.2,0.5,0.0,0.0,0.4,8.0,0.0,1.1,0.2,2.0,0.0,0.0,0.0,0.0,,2.1,0.0,0.8,1.0,4.1,,,,,,,
2011-07-27,6.7,,,7.5,13.2,11.0,14.0,5.6,15.8,5.1,1.2,3.8,4.0,0.0,4.9,6.5,5.0,3.6,2.0,3.3,10.1,0.9,10.3,1.4,12.6,7.0,5.2,,,,,,,
2011-07-28,15.5,,,7.0,5.3,21.9,5.8,15.3,6.0,11.8,11.4,7.8,13.2,,14.1,6.7,17.0,15.7,15.8,8.0,11.7,3.1,9.0,2.0,8.2,15.0,3.1,,,,,,,
2011-07-29,4.9,,,2.0,2.0,5.8,0.6,2.0,0.8,3.0,4.2,3.7,8.2,0.5,0.9,12.6,8.0,13.1,2.8,6.0,8.9,3.7,3.3,0.0,3.9,1.5,5.3,,,,,,,
2011-07-30,4.9,,,31.7,16.6,16.2,9.3,11.9,9.0,17.7,5.0,12.0,11.6,,15.4,23.9,18.0,25.6,27.3,26.1,26.1,23.7,26.3,27.0,19.4,26.3,7.2,,,,,,,
2011-08-01,34.4,,,33.7,7.2,17.3,4.6,27.6,8.5,19.0,24.8,21.6,13.4,14.6,13.9,30.7,48.0,32.2,6.1,38.6,28.1,37.9,7.7,,12.6,14.5,28.5,,,,,,,
2011-08-02,,,,0.0,0.0,0.0,0.0,0.6,0.3,,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,,0.0,0.0,0.0,,,,,,,
2011-08-03,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,
2011-08-04,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,
2011-08-05,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,
2011-08-06,0.2,,,0.0,0.0,1.5,0.0,1.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,,1.1,2.5,2.8,,,,,,,
2011-08-07,1.1,,,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.7,1.2,1.0,0.0,0.0,0.9,,0.6,0.8,0.0,,,,,,,
2011-08-08,2.9,,,12.0,12.4,10.0,11.4,3.0,12.5,15.0,5.8,28.4,11.2,20.2,21.7,5.6,10.0,9.7,9.8,5.8,34.5,5.4,12.2,,12.0,9.5,4.1,,,,,,,
2011-08-09,,,,3.2,5.2,5.6,6.9,13.2,7.8,8.2,29.1,6.4,12.4,14.3,9.7,7.3,7.0,13.5,5.8,10.9,17.5,6.8,9.9,,10.1,7.8,2.6,,,,,,,
2011-08-10,0.0,,,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.1,,0.0,0.8,0.0,,,,,,,
2011-08-11,0.0,,,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,
2011-08-12,2.1,,,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,2.6,2.6,2.1,1.1,2.3,1.0,,0.7,0.5,0.0,,,,,,,
2011-08-13,0.0,,,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.6,0.5,0.0,0.0,0.0,0.0,0.0,1.5,0.0,,0.0,0.0,0.0,,,,,,,
2011-08-14,62.0,,,20.5,14.8,50.0,50.0,21.5,56.3,35.0,26.0,26.6,13.8,74.4,42.9,35.8,20.0,70.5,79.8,62.1,57.5,35.4,31.0,,31.3,43.0,5.2,,,,,,,
2011-08-15,15.9,,,0.0,0.0,0.2,0.9,14.9,4.3,22.0,3.6,4.8,2.2,10.0,9.7,0.2,0.0,24.4,5.2,15.8,19.5,17.5,1.0,,1.2,9.8,0.0,,,,,,,
2011-08-16,0.0,,,0.0,2.4,2.9,1.7,0.0,2.0,0.0,0.0,0.0,4.8,0.5,2.3,2.0,3.0,0.2,0.3,0.5,0.0,0.8,1.6,,1.6,2.0,2.4,,,,,,,
2011-08-17,9.4,,,4.4,3.8,15.5,9.2,5.3,10.5,7.2,9.6,7.2,14.4,10.0,6.1,5.9,12.0,3.4,2.8,9.5,6.1,,14.6,,14.6,10.0,6.2,,,,,,,
2011-08-18,7.9,,,7.0,6.8,12.9,6.1,9.0,6.5,5.8,3.0,1.4,5.8,5.0,7.3,17.7,,13.7,14.2,12.9,10.1,8.7,17.8,,17.6,8.0,2.2,,,,,,,
2011-08-19,0.9,,,0.0,0.0,2.3,4.1,2.8,0.5,1.5,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.3,0.0,,0.2,0.0,,,,,,,,
2011-08-20,0.0,,,4.5,6.2,0.4,0.0,0.0,0.3,0.0,0.0,0.0,3.4,0.0,4.5,0.3,0.0,0.0,0.0,0.0,0.0,0.4,0.0,,0.2,0.5,0.0,,,,,,,
2011-08-21,1.7,,,0.0,0.0,1.0,1.9,0.0,0.3,0.5,0.1,1.6,4.2,0.2,0.0,0.4,0.0,0.8,1.1,3.0,6.5,2.0,1.9,,2.0,0.8,0.0,,,,,,,
2011-08-22,10.2,,,8.0,5.8,17.1,10.4,8.5,10.0,8.9,6.2,6.8,14.2,4.7,12.8,4.2,20.0,8.5,6.5,6.5,10.1,10.0,18.0,,19.0,21.3,3.1,,,,,,,
2011-08-23,31.1,,,37.0,30.4,26.3,13.8,17.1,18.5,39.0,,27.0,17.4,30.0,32.2,38.2,38.0,29.1,25.6,25.8,29.9,27.8,25.0,,25.6,21.8,23.6,,,,,,,
2011-08-24,0.0,,,0.0,0.6,0.6,1.0,0.0,1.0,0.4,0.8,0.0,5.6,0.1,0.8,0.5,2.0,0.0,0.0,0.0,0.0,0.9,0.0,,2.1,0.8,2.8,,,,,,,
2011-08-25,2.2,,,2.5,2.0,4.0,3.9,0.0,4.3,3.0,0.0,1.0,2.4,7.0,7.7,3.9,0.0,4.2,6.1,2.1,1.9,1.5,5.8,,6.6,6.0,0.0,,,,,,,
2011-08-26,,,,32.5,2.0,17.2,27.6,45.8,29.8,52.0,41.9,49.0,31.2,39.5,56.3,30.0,30.0,13.5,3.5,4.0,20.1,12.5,14.0,,14.0,13.0,13.5,,,,,,,
2011-08-27,,,,12.0,7.2,0.0,0.0,12.0,0.0,0.0,0.0,1.6,2.6,0.0,5.3,3.1,0.0,6.5,10.7,8.8,8.0,3.2,5.0,,5.6,1.5,1.2,,,,,,,
2011-08-28,0.0,,,0.0,2.4,5.3,0.0,0.0,0.0,1.9,0.0,0.0,10.2,0.0,0.0,1.3,0.0,0.0,0.6,0.0,4.1,2.3,2.0,,2.6,0.0,0.0,,,,,,,
2011-08-29,6.9,,,7.7,2.4,7.0,5.9,4.4,6.3,,0.0,5.2,9.4,0.2,3.3,13.4,8.0,5.8,2.6,9.1,9.2,8.8,17.0,,18.0,13.3,4.1,,,,,,,
2011-08-30,0.0,,,0.0,0.0,0.0,0.2,0.0,0.3,,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,,0.0,0.0,0.0,,,,,,,
2011-09-01,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2011-09-02,0.0,,,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,,,,,,,
2011-09-03,,,,0.3,0.0,0.0,0.2,2.8,0.3,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,2.7,0.0,0.0,0.3,0.0,0.0,,,,,,,
2011-09-04,,,,0.0,0.8,0.0,0.6,0.3,0.5,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.3,3.5,,,,,,,
2011-09-05,,,,0.3,0.0,5.3,2.1,2.0,1.5,,0.4,0.0,0.0,3.0,1.1,0.9,4.0,0.0,0.0,0.0,0.0,0.5,1.0,0.2,1.2,1.5,0.0,,,,,,,
2011-09-06,0.0,,,0.0,0.0,0.0,0.2,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2011-09-07,0.0,,,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.4,0.0,0.0,1.0,0.0,1.7,0.0,0.0,,,,,,,
2011-09-08,0.0,,,0.0,0.0,0.6,1.4,0.0,0.3,0.9,0.1,2.8,0.0,0.0,5.3,0.0,2.0,1.1,0.6,1.0,2.3,1.2,0.0,0.0,0.0,0.5,0.0,,,,,,,
2011-09-09,1.9,,,0.0,0.0,0.0,1.2,1.5,1.3,5.0,1.2,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.3,1.1,0.7,0.0,0.3,0.0,0.2,0.3,0.0,,,,,,,
2011-09-10,0.0,,,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.0,4.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2011-09-11,3.6,,,0.0,2.6,0.0,0.0,1.0,0.5,1.5,1.6,0.0,0.0,0.4,0.0,5.8,10.0,7.9,4.0,7.2,1.2,0.7,1.0,0.0,0.6,0.8,3.6,,,,,,,
2011-09-12,0.0,,,0.0,0.0,0.0,1.0,1.8,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.8,0.7,0.0,0.0,,,,,,,
2011-09-13,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,,,,,,,
2011-09-14,0.8,,,0.0,4.4,0.6,1.6,0.0,1.5,0.0,0.0,1.6,4.3,0.5,1.4,0.4,0.0,0.3,0.4,0.7,1.1,1.4,3.0,0.0,3.3,1.3,0.0,,,,,,,
2011-09-15,3.3,,,0.0,4.2,4.7,2.9,1.5,3.3,0.1,0.0,0.0,1.0,0.9,0.6,1.8,4.0,0.0,0.3,2.7,3.3,3.8,2.8,2.4,3.2,4.0,0.0,,,,,,,
2011-09-16,0.0,,,9.0,0.0,0.2,2.2,7.0,0.5,3.2,0.0,0.0,2.8,0.7,0.0,0.3,4.0,0.0,0.1,0.0,0.0,0.5,1.9,0.0,0.6,0.0,0.0,,,,,,,
2011-09-17,,,,0.0,13.2,3.2,10.6,1.8,11.0,,0.0,1.0,6.6,0.0,2.1,0.5,0.0,0.7,1.2,3.0,1.2,4.3,4.5,0.0,4.0,5.5,0.0,,,,,,,
2011-09-18,,,,0.1,5.0,2.5,0.2,10.5,0.5,,0.0,0.0,6.6,0.0,0.6,0.0,5.0,13.7,0.0,0.0,2.5,0.6,0.5,0.0,0.3,0.0,2.4,,,,,,,
2011-09-19,12.9,,,10.0,0.0,7.9,2.8,0.7,2.8,5.9,2.6,10.0,12.1,3.7,4.1,5.7,2.0,8.7,5.5,12.2,6.1,7.0,6.0,0.0,8.4,4.0,4.6,,,,,,,
2011-09-20,0.0,,,0.5,1.2,0.4,0.1,0.0,0.0,0.0,0.0,0.0,2.4,2.8,0.5,1.0,2.0,0.0,0.0,0.9,1.1,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2011-09-21,0.0,,,4.5,0.8,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.8,0.8,0.0,0.8,2.8,0.0,,,,,,,
2011-09-22,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2011-09-23,1.8,,,0.0,0.0,2.2,1.4,1.2,1.5,0.3,2.0,2.5,0.0,0.2,0.0,1.6,3.0,2.1,1.6,1.5,2.5,4.6,3.0,0.0,1.6,4.0,0.0,,,,,,,
