Código,Posto,Mês/Ano,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,Acumulado
201,Camaragibe,dez/2022,"7,1","0,0","3,5","4,4","10,0","8,9","0,0","0,4","0,0","0,0","3,5","4,2","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","2,5","0,0","0,0","0,0","0,0","0,0","2981,2"
28,Goiana (Itapirema - IPA),dez/2022,"0,0","0,0","0,0","5,5","13,2","5,0","0,4","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,3","0,0","0,0","4,8","0,0","0,0","0,2","1,2","0,2","0,2","1859,0"
487,Goiana - PCD,dez/2022,"0,6","0,0","1,0","3,4","1,8","1,6","0,6","0,2","0,6","0,0","0,2","0,0","0,2","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,6","1,0","4,4","0,4","0,0","0,0","0,4","0,2","0,0","0,2","210,2"
100,Igarassu,dez/2022,"2,6","0,8","0,4","3,0","18,0","24,0","1,0","0,0","0,0","1,8","0,3","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,7","1,6","2,0","0,0","0,0","2,3","0,0","0,0","0,0","2621,9"
269,Igarassu (Bar.Catucá),dez/2022,"41,3","0,0","0,0","3,3","18,6","12,4","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0",-,"0,0","0,0","0,0","0,0","0,0","11,0","8,7","0,0","0,0","11,0","0,8","0,0","0,0","2226,8"
294,Igarassu (Usina São José),dez/2022,"0,0","0,0","0,0","2,2","15,7","5,5","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","4,6","2,2","6,5","0,0","0,0","5,2","6,6","0,0","0,0","12,7","22,9","2479,8"
387,Ipojuca,dez/2022,"1,5","1,5","0,0","12,3","12,0","12,5","0,2","3,8","0,0","0,0","2,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,2","0,0","0,0","0,0","0,0","12,6","0,3","1,5","1,1","9,1","1,6","0,0","2,2","3574,8"
602,Ipojuca (Suape) - PCD,dez/2022,"3,2","0,2","1,0","3,8","8,8","5,6","0,0","0,0","0,0","0,4","0,0","0,4","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","3,6","0,0","0,8","0,0","7,6","0,8","3,2","0,0","2783,6"
524,Itamaracá,dez/2022,"8,7","0,4","0,0","0,0","19,5","6,5","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,3","0,0","0,0","7,5","0,0","0,9","0,0","0,0","0,0","2105,5"
520,Itapissuma,dez/2022,"12,5","0,3","0,0","0,0","19,4","5,5","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,4","6,2","2,8","0,0","0,0","0,8","0,0","0,0","0,0","1868,2"
604,Jaboatão (Cidade da Copa) - PCD,dez/2022,"3,4","0,8","4,8","13,6","6,6","7,8","0,0","2,0","0,0","1,4","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,6","0,0","0,0","0,0","2,4","0,0","0,0","0,0","5,2","3,0","0,8","0,0","3211,8"
202,Jaboatão dos Guararapes,dez/2022,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"0,0"
268,Jaboatão dos Guararapes (Bar.Duas Unas),dez/2022,"5,8","1,1","0,0","8,5","4,0","13,8","0,0","5,8","0,5","0,0","0,7","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,8","3,3","0,9","0,0","0,5","4,7","0,0","0,0","2863,2"
205,Moreno,dez/2022,"5,0","1,9","4,3","8,2","3,9","12,1","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","4,0","0,7","0,0","1,9","0,0","0,0","0,0","2710,8"
199,Olinda,dez/2022,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"0,0"
551,Olinda (Academia Santa Gertrudes),dez/2022,"11,9","0,0","0,0","4,8","0,8","10,5","0,2","0,0","0,7","2,4","0,0","1,7","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,8","8,0","0,7","0,0","0,0","0,0","16,4","0,9","0,0","0,0","2335,6"
209,Olinda (Alto da Bondade),dez/2022,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
451,Paulista,dez/2022,"12,3","0,2","0,0","3,2","0,8","6,7","2,0","0,0","1,0","1,8","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,2","0,0","0,0","0,0","0,0","32,0","0,0","6,9","0,0","0,0","6,0","0,0","0,0","0,0","2258,5"
265,Recife (Alto da Brasileira),dez/2022,"5,3","1,9","0,0","3,0","1,7","7,3","0,0","0,0","7,3",-,"0,0","1,5","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","6,3","0,0","2,6","0,0","9,7","0,0","0,0","0,0","2674,9"
196,Recife (Codecipe / Santo Amaro),dez/2022,"10,2","0,0","0,0","5,0","1,3","8,6","0,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","3,3","0,0","0,0","0,0","0,0","0,0","0,0","0,0","2,4","2705,6"
30,Recife (Várzea),dez/2022,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"0,0"
267,São Lourenço da Mata (Tapacurá),dez/2022,"0,6","1,8","0,0","8,1","9,9","14,5","0,0","0,0","0,0","0,0","0,0","6,2","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","17,2","1,1","0,0","3,5","4,7","0,0","0,0","0,0","1971,5"
